Name,Detailed,Total
Candidat_13202650,"[10, 10, 10, 10, 40, 20]",100
Candidat_13202620,"[10, 10, 10, 10, 40, 20]",100
Candidat_13201810,"[10, 10, 10, 10, 40, 20]",100
Candidat_13201780,"[10, 10, 10, 10, 40, 20]",100
Candidat_13200970,"[10, 10, 10, 10, 40, 20]",100
Candidat_991961,"[10, 10, 10, 10, 40, 20]",100
Candidat_13200130,"[10, 10, 10, 10, 40, 20]",100
Candidat_13200100,"[10, 10, 10, 10, 40, 20]",100
Candidat_13199290,"[10, 10, 10, 10, 40, 20]",100
Candidat_13199260,"[10, 10, 10, 10, 40, 20]",100
Candidat_13198450,"[10, 10, 10, 10, 40, 20]",100
Candidat_13198420,"[10, 10, 10, 10, 40, 20]",100
Candidat_13197610,"[10, 10, 10, 10, 40, 20]",100
Candidat_13210210,"[10, 10, 10, 10, 40, 20]",100
Candidat_13211050,"[10, 10, 10, 10, 40, 20]",100
Candidat_13224490,"[10, 10, 10, 10, 40, 20]",100
Candidat_13218580,"[10, 10, 10, 10, 40, 20]",100
Candidat_13224460,"[10, 10, 10, 10, 40, 20]",100
Candidat_13223650,"[10, 10, 10, 10, 40, 20]",100
Candidat_13223620,"[10, 10, 10, 10, 40, 20]",100
Candidat_13222810,"[10, 10, 10, 10, 40, 20]",100
Candidat_13222780,"[10, 10, 10, 10, 40, 20]",100
Candidat_13221970,"[10, 10, 10, 10, 40, 20]",100
Candidat_13221940,"[10, 10, 10, 10, 40, 20]",100
Candidat_13221130,"[10, 10, 10, 10, 40, 20]",100
Candidat_13221100,"[10, 10, 10, 10, 40, 20]",100
Candidat_13220290,"[10, 10, 10, 10, 40, 20]",100
Candidat_13220260,"[10, 10, 10, 10, 40, 20]",100
Candidat_13219450,"[10, 10, 10, 10, 40, 20]",100
Candidat_13219420,"[10, 10, 10, 10, 40, 20]",100
Candidat_13218610,"[10, 10, 10, 10, 40, 20]",100
Candidat_13217770,"[10, 10, 10, 10, 40, 20]",100
Candidat_13211860,"[10, 10, 10, 10, 40, 20]",100
Candidat_13217740,"[10, 10, 10, 10, 40, 20]",100
Candidat_13216930,"[10, 10, 10, 10, 40, 20]",100
Candidat_13216900,"[10, 10, 10, 10, 40, 20]",100
Candidat_13216090,"[10, 10, 10, 10, 40, 20]",100
Candidat_13216060,"[10, 10, 10, 10, 40, 20]",100
Candidat_13215250,"[10, 10, 10, 10, 40, 20]",100
Candidat_13215220,"[10, 10, 10, 10, 40, 20]",100
Candidat_13214410,"[10, 10, 10, 10, 40, 20]",100
Candidat_13214380,"[10, 10, 10, 10, 40, 20]",100
Candidat_13213570,"[10, 10, 10, 10, 40, 20]",100
Candidat_13213540,"[10, 10, 10, 10, 40, 20]",100
Candidat_13212730,"[10, 10, 10, 10, 40, 20]",100
Candidat_13212700,"[10, 10, 10, 10, 40, 20]",100
Candidat_13211890,"[10, 10, 10, 10, 40, 20]",100
Candidat_13254700,"[10, 10, 10, 10, 40, 20]",100
Candidat_13254730,"[10, 10, 10, 10, 40, 20]",100
Candidat_13255540,"[10, 10, 10, 10, 40, 20]",100
Candidat_664396,"[10, 10, 10, 10, 40, 20]",100
Candidat_664410,"[10, 10, 10, 10, 40, 20]",100
Candidat_664409,"[10, 10, 10, 10, 40, 20]",100
Candidat_664408,"[10, 10, 10, 10, 40, 20]",100
Candidat_664407,"[10, 10, 10, 10, 40, 20]",100
Candidat_664406,"[10, 10, 10, 10, 40, 20]",100
Candidat_664405,"[10, 10, 10, 10, 40, 20]",100
Candidat_664404,"[10, 10, 10, 10, 40, 20]",100
Candidat_664403,"[10, 10, 10, 10, 40, 20]",100
Candidat_664402,"[10, 10, 10, 10, 40, 20]",100
Candidat_664401,"[10, 10, 10, 10, 40, 20]",100
Candidat_664400,"[10, 10, 10, 10, 40, 20]",100
Candidat_664399,"[10, 10, 10, 10, 40, 20]",100
Candidat_664398,"[10, 10, 10, 10, 40, 20]",100
Candidat_664397,"[10, 10, 10, 10, 40, 20]",100
Candidat_664395,"[10, 10, 10, 10, 40, 20]",100
Candidat_665192,"[10, 10, 10, 10, 40, 20]",100
Candidat_664394,"[10, 10, 10, 10, 40, 20]",100
Candidat_664393,"[10, 10, 10, 10, 40, 20]",100
Candidat_664392,"[10, 10, 10, 10, 40, 20]",100
Candidat_664391,"[10, 10, 10, 10, 40, 20]",100
Candidat_664390,"[10, 10, 10, 10, 40, 20]",100
Candidat_664389,"[10, 10, 10, 10, 40, 20]",100
Candidat_664388,"[10, 10, 10, 10, 40, 20]",100
Candidat_664387,"[10, 10, 10, 10, 40, 20]",100
Candidat_664386,"[10, 10, 10, 10, 40, 20]",100
Candidat_664385,"[10, 10, 10, 10, 40, 20]",100
Candidat_664384,"[10, 10, 10, 10, 40, 20]",100
Candidat_664383,"[10, 10, 10, 10, 40, 20]",100
Candidat_664382,"[10, 10, 10, 10, 40, 20]",100
Candidat_664381,"[10, 10, 10, 10, 40, 20]",100
Candidat_665191,"[10, 10, 10, 10, 40, 20]",100
Candidat_665193,"[10, 10, 10, 10, 40, 20]",100
Candidat_664379,"[10, 10, 10, 10, 40, 20]",100
Candidat_665210,"[10, 10, 10, 10, 40, 20]",100
Candidat_665224,"[10, 10, 10, 10, 40, 20]",100
Candidat_665223,"[10, 10, 10, 10, 40, 20]",100
Candidat_665222,"[10, 10, 10, 10, 40, 20]",100
Candidat_665221,"[10, 10, 10, 10, 40, 20]",100
Candidat_665220,"[10, 10, 10, 10, 40, 20]",100
Candidat_665219,"[10, 10, 10, 10, 40, 20]",100
Candidat_665218,"[10, 10, 10, 10, 40, 20]",100
Candidat_665217,"[10, 10, 10, 10, 40, 20]",100
Candidat_665216,"[10, 10, 10, 10, 40, 20]",100
Candidat_665215,"[10, 10, 10, 10, 40, 20]",100
Candidat_665214,"[10, 10, 10, 10, 40, 20]",100
Candidat_665213,"[10, 10, 10, 10, 40, 20]",100
Candidat_665212,"[10, 10, 10, 10, 40, 20]",100
Candidat_665211,"[10, 10, 10, 10, 40, 20]",100
Candidat_665209,"[10, 10, 10, 10, 40, 20]",100
Candidat_665194,"[10, 10, 10, 10, 40, 20]",100
Candidat_665208,"[10, 10, 10, 10, 40, 20]",100
Candidat_665207,"[10, 10, 10, 10, 40, 20]",100
Candidat_665206,"[10, 10, 10, 10, 40, 20]",100
Candidat_665205,"[10, 10, 10, 10, 40, 20]",100
Candidat_665204,"[10, 10, 10, 10, 40, 20]",100
Candidat_665203,"[10, 10, 10, 10, 40, 20]",100
Candidat_665202,"[10, 10, 10, 10, 40, 20]",100
Candidat_665201,"[10, 10, 10, 10, 40, 20]",100
Candidat_665200,"[10, 10, 10, 10, 40, 20]",100
Candidat_665199,"[10, 10, 10, 10, 40, 20]",100
Candidat_665198,"[10, 10, 10, 10, 40, 20]",100
Candidat_665197,"[10, 10, 10, 10, 40, 20]",100
Candidat_665196,"[10, 10, 10, 10, 40, 20]",100
Candidat_665195,"[10, 10, 10, 10, 40, 20]",100
Candidat_664380,"[10, 10, 10, 10, 40, 20]",100
Candidat_664378,"[10, 10, 10, 10, 40, 20]",100
Candidat_13255570,"[10, 10, 10, 10, 40, 20]",100
Candidat_13262290,"[10, 10, 10, 10, 40, 20]",100
Candidat_13268170,"[10, 10, 10, 10, 40, 20]",100
Candidat_13268140,"[10, 10, 10, 10, 40, 20]",100
Candidat_13267330,"[10, 10, 10, 10, 40, 20]",100
Candidat_13267300,"[10, 10, 10, 10, 40, 20]",100
Candidat_13266490,"[10, 10, 10, 10, 40, 20]",100
Candidat_13266460,"[10, 10, 10, 10, 40, 20]",100
Candidat_13265650,"[10, 10, 10, 10, 40, 20]",100
Candidat_13265620,"[10, 10, 10, 10, 40, 20]",100
Candidat_13264810,"[10, 10, 10, 10, 40, 20]",100
Candidat_13264780,"[10, 10, 10, 10, 40, 20]",100
Candidat_13263970,"[10, 10, 10, 10, 40, 20]",100
Candidat_13263940,"[10, 10, 10, 10, 40, 20]",100
Candidat_13263130,"[10, 10, 10, 10, 40, 20]",100
Candidat_13263100,"[10, 10, 10, 10, 40, 20]",100
Candidat_13262260,"[10, 10, 10, 10, 40, 20]",100
Candidat_13269010,"[10, 10, 10, 10, 40, 20]",100
Candidat_13261450,"[10, 10, 10, 10, 40, 20]",100
Candidat_13261420,"[10, 10, 10, 10, 40, 20]",100
Candidat_13260610,"[10, 10, 10, 10, 40, 20]",100
Candidat_13260580,"[10, 10, 10, 10, 40, 20]",100
Candidat_13259770,"[10, 10, 10, 10, 40, 20]",100
Candidat_991958,"[10, 10, 10, 10, 40, 20]",100
Candidat_13258930,"[10, 10, 10, 10, 40, 20]",100
Candidat_13258900,"[10, 10, 10, 10, 40, 20]",100
Candidat_13258090,"[10, 10, 10, 10, 40, 20]",100
Candidat_13258060,"[10, 10, 10, 10, 40, 20]",100
Candidat_13257250,"[10, 10, 10, 10, 40, 20]",100
Candidat_13257220,"[10, 10, 10, 10, 40, 20]",100
Candidat_13256410,"[10, 10, 10, 10, 40, 20]",100
Candidat_13256380,"[10, 10, 10, 10, 40, 20]",100
Candidat_13268980,"[10, 10, 10, 10, 40, 20]",100
Candidat_13269820,"[10, 10, 10, 10, 40, 20]",100
Candidat_664377,"[10, 10, 10, 10, 40, 20]",100
Candidat_664362,"[10, 10, 10, 10, 40, 20]",100
Candidat_664376,"[10, 10, 10, 10, 40, 20]",100
Candidat_664375,"[10, 10, 10, 10, 40, 20]",100
Candidat_664374,"[10, 10, 10, 10, 40, 20]",100
Candidat_664373,"[10, 10, 10, 10, 40, 20]",100
Candidat_664372,"[10, 10, 10, 10, 40, 20]",100
Candidat_664371,"[10, 10, 10, 10, 40, 20]",100
Candidat_664370,"[10, 10, 10, 10, 40, 20]",100
Candidat_664369,"[10, 10, 10, 10, 40, 20]",100
Candidat_664368,"[10, 10, 10, 10, 40, 20]",100
Candidat_664367,"[10, 10, 10, 10, 40, 20]",100
Candidat_664366,"[10, 10, 10, 10, 40, 20]",100
Candidat_664365,"[10, 10, 10, 10, 40, 20]",100
Candidat_664364,"[10, 10, 10, 10, 40, 20]",100
Candidat_664363,"[10, 10, 10, 10, 40, 20]",100
Candidat_664361,"[10, 10, 10, 10, 40, 20]",100
Candidat_13269850,"[10, 10, 10, 10, 40, 20]",100
Candidat_664360,"[10, 10, 10, 10, 40, 20]",100
Candidat_664359,"[10, 10, 10, 10, 40, 20]",100
Candidat_664358,"[10, 10, 10, 10, 40, 20]",100
Candidat_664357,"[10, 10, 10, 10, 40, 20]",100
Candidat_664356,"[10, 10, 10, 10, 40, 20]",100
Candidat_664355,"[10, 10, 10, 10, 40, 20]",100
Candidat_664354,"[10, 10, 10, 10, 40, 20]",100
Candidat_664353,"[10, 10, 10, 10, 40, 20]",100
Candidat_664352,"[10, 10, 10, 10, 40, 20]",100
Candidat_664351,"[10, 10, 10, 10, 40, 20]",100
Candidat_13271530,"[10, 10, 10, 10, 40, 20]",100
Candidat_13271500,"[10, 10, 10, 10, 40, 20]",100
Candidat_13270690,"[10, 10, 10, 10, 40, 20]",100
Candidat_13270660,"[10, 10, 10, 10, 40, 20]",100
Candidat_13197580,"[10, 10, 10, 10, 40, 20]",100
Candidat_13196770,"[10, 10, 10, 10, 40, 20]",100
Candidat_13196740,"[10, 10, 10, 10, 40, 20]",100
Candidat_13089220,"[10, 10, 10, 10, 40, 20]",100
Candidat_13095100,"[10, 10, 10, 10, 40, 20]",100
Candidat_13094290,"[10, 10, 10, 10, 40, 20]",100
Candidat_13094260,"[10, 10, 10, 10, 40, 20]",100
Candidat_13093450,"[10, 10, 10, 10, 40, 20]",100
Candidat_13093420,"[10, 10, 10, 10, 40, 20]",100
Candidat_13092610,"[10, 10, 10, 10, 40, 20]",100
Candidat_13092580,"[10, 10, 10, 10, 40, 20]",100
Candidat_13091770,"[10, 10, 10, 10, 40, 20]",100
Candidat_13091740,"[10, 10, 10, 10, 40, 20]",100
Candidat_13090930,"[10, 10, 10, 10, 40, 20]",100
Candidat_13090900,"[10, 10, 10, 10, 40, 20]",100
Candidat_13090090,"[10, 10, 10, 10, 40, 20]",100
Candidat_13090060,"[10, 10, 10, 10, 40, 20]",100
Candidat_13089250,"[10, 10, 10, 10, 40, 20]",100
Candidat_13088410,"[10, 10, 10, 10, 40, 20]",100
Candidat_13095940,"[10, 10, 10, 10, 40, 20]",100
Candidat_13088380,"[10, 10, 10, 10, 40, 20]",100
Candidat_13087570,"[10, 10, 10, 10, 40, 20]",100
Candidat_13087540,"[10, 10, 10, 10, 40, 20]",100
Candidat_13086730,"[10, 10, 10, 10, 40, 20]",100
Candidat_13086700,"[10, 10, 10, 10, 40, 20]",100
Candidat_13085890,"[10, 10, 10, 10, 40, 20]",100
Candidat_13085860,"[10, 10, 10, 10, 40, 20]",100
Candidat_13085050,"[10, 10, 10, 10, 40, 20]",100
Candidat_13085020,"[10, 10, 10, 10, 40, 20]",100
Candidat_13084210,"[10, 10, 10, 10, 40, 20]",100
Candidat_13084180,"[10, 10, 10, 10, 40, 20]",100
Candidat_13083370,"[10, 10, 10, 10, 40, 20]",100
Candidat_13083340,"[10, 10, 10, 10, 40, 20]",100
Candidat_13082530,"[10, 10, 10, 10, 40, 20]",100
Candidat_13095130,"[10, 10, 10, 10, 40, 20]",100
Candidat_13095970,"[10, 10, 10, 10, 40, 20]",100
Candidat_13081690,"[10, 10, 10, 10, 40, 20]",100
Candidat_13104340,"[10, 10, 10, 10, 40, 20]",100
Candidat_13110220,"[10, 10, 10, 10, 40, 20]",100
Candidat_13109410,"[10, 10, 10, 10, 40, 20]",100
Candidat_13109380,"[10, 10, 10, 10, 40, 20]",100
Candidat_13108570,"[10, 10, 10, 10, 40, 20]",100
Candidat_13108540,"[10, 10, 10, 10, 40, 20]",100
Candidat_13107730,"[10, 10, 10, 10, 40, 20]",100
Candidat_13107700,"[10, 10, 10, 10, 40, 20]",100
Candidat_13106890,"[10, 10, 10, 10, 40, 20]",100
Candidat_13106860,"[10, 10, 10, 10, 40, 20]",100
Candidat_13106050,"[10, 10, 10, 10, 40, 20]",100
Candidat_13106020,"[10, 10, 10, 10, 40, 20]",100
Candidat_13105210,"[10, 10, 10, 10, 40, 20]",100
Candidat_13105180,"[10, 10, 10, 10, 40, 20]",100
Candidat_13104370,"[10, 10, 10, 10, 40, 20]",100
Candidat_13103530,"[10, 10, 10, 10, 40, 20]",100
Candidat_13096780,"[10, 10, 10, 10, 40, 20]",100
Candidat_13103500,"[10, 10, 10, 10, 40, 20]",100
Candidat_13102690,"[10, 10, 10, 10, 40, 20]",100
Candidat_13102660,"[10, 10, 10, 10, 40, 20]",100
Candidat_13101850,"[10, 10, 10, 10, 40, 20]",100
Candidat_13101820,"[10, 10, 10, 10, 40, 20]",100
Candidat_13101010,"[10, 10, 10, 10, 40, 20]",100
Candidat_13100980,"[10, 10, 10, 10, 40, 20]",100
Candidat_13100170,"[10, 10, 10, 10, 40, 20]",100
Candidat_13100140,"[10, 10, 10, 10, 40, 20]",100
Candidat_13099330,"[10, 10, 10, 10, 40, 20]",100
Candidat_991975,"[10, 10, 10, 10, 40, 20]",100
Candidat_13098490,"[10, 10, 10, 10, 40, 20]",100
Candidat_13098460,"[10, 10, 10, 10, 40, 20]",100
Candidat_13096810,"[10, 10, 10, 10, 40, 20]",100
Candidat_13082500,"[10, 10, 10, 10, 40, 20]",100
Candidat_991976,"[10, 10, 10, 10, 40, 20]",100
Candidat_13111060,"[10, 10, 10, 10, 40, 20]",100
Candidat_991982,"[10, 10, 10, 10, 40, 20]",100
Candidat_13065730,"[10, 10, 10, 10, 40, 20]",100
Candidat_13065700,"[10, 10, 10, 10, 40, 20]",100
Candidat_13064890,"[10, 10, 10, 10, 40, 20]",100
Candidat_13064860,"[10, 10, 10, 10, 40, 20]",100
Candidat_13064050,"[10, 10, 10, 10, 40, 20]",100
Candidat_13064020,"[10, 10, 10, 10, 40, 20]",100
Candidat_13063210,"[10, 10, 10, 10, 40, 20]",100
Candidat_13063180,"[10, 10, 10, 10, 40, 20]",100
Candidat_13062370,"[10, 10, 10, 10, 40, 20]",100
Candidat_13062340,"[10, 10, 10, 10, 40, 20]",100
Candidat_13061530,"[10, 10, 10, 10, 40, 20]",100
Candidat_991980,"[10, 10, 10, 10, 40, 20]",100
Candidat_991981,"[10, 10, 10, 10, 40, 20]",100
Candidat_13060660,"[10, 10, 10, 10, 40, 20]",100
Candidat_13059820,"[10, 10, 10, 10, 40, 20]",100
Candidat_13066570,"[10, 10, 10, 10, 40, 20]",100
Candidat_13059010,"[10, 10, 10, 10, 40, 20]",100
Candidat_991983,"[10, 10, 10, 10, 40, 20]",100
Candidat_13058170,"[10, 10, 10, 10, 40, 20]",100
Candidat_991984,"[10, 10, 10, 10, 40, 20]",100
Candidat_13057330,"[10, 10, 10, 10, 40, 20]",100
Candidat_13057300,"[10, 10, 10, 10, 40, 20]",100
Candidat_13056490,"[10, 10, 10, 10, 40, 20]",100
Candidat_13056460,"[10, 10, 10, 10, 40, 20]",100
Candidat_991985,"[10, 10, 10, 10, 40, 20]",100
Candidat_991986,"[10, 10, 10, 10, 40, 20]",100
Candidat_13054810,"[10, 10, 10, 10, 40, 20]",100
Candidat_13054780,"[10, 10, 10, 10, 40, 20]",100
Candidat_13053970,"[10, 10, 10, 10, 40, 20]",100
Candidat_13053940,"[10, 10, 10, 10, 40, 20]",100
Candidat_991979,"[10, 10, 10, 10, 40, 20]",100
Candidat_13067380,"[10, 10, 10, 10, 40, 20]",100
Candidat_13080850,"[10, 10, 10, 10, 40, 20]",100
Candidat_13074940,"[10, 10, 10, 10, 40, 20]",100
Candidat_13080820,"[10, 10, 10, 10, 40, 20]",100
Candidat_13080010,"[10, 10, 10, 10, 40, 20]",100
Candidat_13079980,"[10, 10, 10, 10, 40, 20]",100
Candidat_13079170,"[10, 10, 10, 10, 40, 20]",100
Candidat_13079140,"[10, 10, 10, 10, 40, 20]",100
Candidat_13078330,"[10, 10, 10, 10, 40, 20]",100
Candidat_13078300,"[10, 10, 10, 10, 40, 20]",100
Candidat_13077490,"[10, 10, 10, 10, 40, 20]",100
Candidat_13077460,"[10, 10, 10, 10, 40, 20]",100
Candidat_991977,"[10, 10, 10, 10, 40, 20]",100
Candidat_13076620,"[10, 10, 10, 10, 40, 20]",100
Candidat_13075810,"[10, 10, 10, 10, 40, 20]",100
Candidat_13075780,"[10, 10, 10, 10, 40, 20]",100
Candidat_13074970,"[10, 10, 10, 10, 40, 20]",100
Candidat_13074130,"[10, 10, 10, 10, 40, 20]",100
Candidat_13067410,"[10, 10, 10, 10, 40, 20]",100
Candidat_13074100,"[10, 10, 10, 10, 40, 20]",100
Candidat_13073290,"[10, 10, 10, 10, 40, 20]",100
Candidat_13073260,"[10, 10, 10, 10, 40, 20]",100
Candidat_13072450,"[10, 10, 10, 10, 40, 20]",100
Candidat_13072420,"[10, 10, 10, 10, 40, 20]",100
Candidat_13071610,"[10, 10, 10, 10, 40, 20]",100
Candidat_13071580,"[10, 10, 10, 10, 40, 20]",100
Candidat_991978,"[10, 10, 10, 10, 40, 20]",100
Candidat_13070740,"[10, 10, 10, 10, 40, 20]",100
Candidat_13069930,"[10, 10, 10, 10, 40, 20]",100
Candidat_13069900,"[10, 10, 10, 10, 40, 20]",100
Candidat_13069090,"[10, 10, 10, 10, 40, 20]",100
Candidat_13068250,"[10, 10, 10, 10, 40, 20]",100
Candidat_13068220,"[10, 10, 10, 10, 40, 20]",100
Candidat_13110250,"[10, 10, 10, 10, 40, 20]",100
Candidat_13111090,"[10, 10, 10, 10, 40, 20]",100
Candidat_13195930,"[10, 10, 10, 10, 40, 20]",100
Candidat_13174930,"[10, 10, 10, 10, 40, 20]",100
Candidat_13180810,"[10, 10, 10, 10, 40, 20]",100
Candidat_13180780,"[10, 10, 10, 10, 40, 20]",100
Candidat_13179970,"[10, 10, 10, 10, 40, 20]",100
Candidat_13179940,"[10, 10, 10, 10, 40, 20]",100
Candidat_13179130,"[10, 10, 10, 10, 40, 20]",100
Candidat_13179100,"[10, 10, 10, 10, 40, 20]",100
Candidat_13178290,"[10, 10, 10, 10, 40, 20]",100
Candidat_13178260,"[10, 10, 10, 10, 40, 20]",100
Candidat_13177450,"[10, 10, 10, 10, 40, 20]",100
Candidat_13177420,"[10, 10, 10, 10, 40, 20]",100
Candidat_13176610,"[10, 10, 10, 10, 40, 20]",100
Candidat_991964,"[10, 10, 10, 10, 40, 20]",100
Candidat_13175770,"[10, 10, 10, 10, 40, 20]",100
Candidat_991965,"[10, 10, 10, 10, 40, 20]",100
Candidat_13174900,"[10, 10, 10, 10, 40, 20]",100
Candidat_13181650,"[10, 10, 10, 10, 40, 20]",100
Candidat_13174090,"[10, 10, 10, 10, 40, 20]",100
Candidat_13174060,"[10, 10, 10, 10, 40, 20]",100
Candidat_13173250,"[10, 10, 10, 10, 40, 20]",100
Candidat_13173220,"[10, 10, 10, 10, 40, 20]",100
Candidat_991966,"[10, 10, 10, 10, 40, 20]",100
Candidat_13172380,"[10, 10, 10, 10, 40, 20]",100
Candidat_13171570,"[10, 10, 10, 10, 40, 20]",100
Candidat_13171540,"[10, 10, 10, 10, 40, 20]",100
Candidat_13170730,"[10, 10, 10, 10, 40, 20]",100
Candidat_991967,"[10, 10, 10, 10, 40, 20]",100
Candidat_991968,"[10, 10, 10, 10, 40, 20]",100
Candidat_13169860,"[10, 10, 10, 10, 40, 20]",100
Candidat_991969,"[10, 10, 10, 10, 40, 20]",100
Candidat_991970,"[10, 10, 10, 10, 40, 20]",100
Candidat_13181620,"[10, 10, 10, 10, 40, 20]",100
Candidat_13182460,"[10, 10, 10, 10, 40, 20]",100
Candidat_13168180,"[10, 10, 10, 10, 40, 20]",100
Candidat_13190020,"[10, 10, 10, 10, 40, 20]",100
Candidat_13195900,"[10, 10, 10, 10, 40, 20]",100
Candidat_13195090,"[10, 10, 10, 10, 40, 20]",100
Candidat_13195060,"[10, 10, 10, 10, 40, 20]",100
Candidat_13194250,"[10, 10, 10, 10, 40, 20]",100
Candidat_13194220,"[10, 10, 10, 10, 40, 20]",100
Candidat_991962,"[10, 10, 10, 10, 40, 20]",100
Candidat_13193380,"[10, 10, 10, 10, 40, 20]",100
Candidat_13192570,"[10, 10, 10, 10, 40, 20]",100
Candidat_13192540,"[10, 10, 10, 10, 40, 20]",100
Candidat_13191730,"[10, 10, 10, 10, 40, 20]",100
Candidat_13191700,"[10, 10, 10, 10, 40, 20]",100
Candidat_13190890,"[10, 10, 10, 10, 40, 20]",100
Candidat_13190860,"[10, 10, 10, 10, 40, 20]",100
Candidat_13190050,"[10, 10, 10, 10, 40, 20]",100
Candidat_13189210,"[10, 10, 10, 10, 40, 20]",100
Candidat_13182490,"[10, 10, 10, 10, 40, 20]",100
Candidat_13189180,"[10, 10, 10, 10, 40, 20]",100
Candidat_13188370,"[10, 10, 10, 10, 40, 20]",100
Candidat_13188340,"[10, 10, 10, 10, 40, 20]",100
Candidat_13187530,"[10, 10, 10, 10, 40, 20]",100
Candidat_13187500,"[10, 10, 10, 10, 40, 20]",100
Candidat_13186690,"[10, 10, 10, 10, 40, 20]",100
Candidat_13186660,"[10, 10, 10, 10, 40, 20]",100
Candidat_13185850,"[10, 10, 10, 10, 40, 20]",100
Candidat_13185820,"[10, 10, 10, 10, 40, 20]",100
Candidat_13185010,"[10, 10, 10, 10, 40, 20]",100
Candidat_13184980,"[10, 10, 10, 10, 40, 20]",100
Candidat_991963,"[10, 10, 10, 10, 40, 20]",100
Candidat_13183330,"[10, 10, 10, 10, 40, 20]",100
Candidat_13183300,"[10, 10, 10, 10, 40, 20]",100
Candidat_991971,"[10, 10, 10, 10, 40, 20]",100
Candidat_13167370,"[10, 10, 10, 10, 40, 20]",100
Candidat_13111900,"[10, 10, 10, 10, 40, 20]",100
Candidat_991973,"[10, 10, 10, 10, 40, 20]",100
Candidat_13124530,"[10, 10, 10, 10, 40, 20]",100
Candidat_13124500,"[10, 10, 10, 10, 40, 20]",100
Candidat_13123690,"[10, 10, 10, 10, 40, 20]",100
Candidat_13123660,"[10, 10, 10, 10, 40, 20]",100
Candidat_13122850,"[10, 10, 10, 10, 40, 20]",100
Candidat_13122820,"[10, 10, 10, 10, 40, 20]",100
Candidat_13122010,"[10, 10, 10, 10, 40, 20]",100
Candidat_13121980,"[10, 10, 10, 10, 40, 20]",100
Candidat_13121170,"[10, 10, 10, 10, 40, 20]",100
Candidat_13121140,"[10, 10, 10, 10, 40, 20]",100
Candidat_13120330,"[10, 10, 10, 10, 40, 20]",100
Candidat_13120300,"[10, 10, 10, 10, 40, 20]",100
Candidat_13119490,"[10, 10, 10, 10, 40, 20]",100
Candidat_13119460,"[10, 10, 10, 10, 40, 20]",100
Candidat_13117810,"[10, 10, 10, 10, 40, 20]",100
Candidat_13125370,"[10, 10, 10, 10, 40, 20]",100
Candidat_13117780,"[10, 10, 10, 10, 40, 20]",100
Candidat_13116970,"[10, 10, 10, 10, 40, 20]",100
Candidat_13116940,"[10, 10, 10, 10, 40, 20]",100
Candidat_13116130,"[10, 10, 10, 10, 40, 20]",100
Candidat_991974,"[10, 10, 10, 10, 40, 20]",100
Candidat_13115290,"[10, 10, 10, 10, 40, 20]",100
Candidat_13115260,"[10, 10, 10, 10, 40, 20]",100
Candidat_13114450,"[10, 10, 10, 10, 40, 20]",100
Candidat_13114420,"[10, 10, 10, 10, 40, 20]",100
Candidat_13113610,"[10, 10, 10, 10, 40, 20]",100
Candidat_13113580,"[10, 10, 10, 10, 40, 20]",100
Candidat_13112770,"[10, 10, 10, 10, 40, 20]",100
Candidat_13112740,"[10, 10, 10, 10, 40, 20]",100
Candidat_13111930,"[10, 10, 10, 10, 40, 20]",100
Candidat_991972,"[10, 10, 10, 10, 40, 20]",100
Candidat_13126180,"[10, 10, 10, 10, 40, 20]",100
Candidat_13167340,"[10, 10, 10, 10, 40, 20]",100
Candidat_13132930,"[10, 10, 10, 10, 40, 20]",100
Candidat_13138810,"[10, 10, 10, 10, 40, 20]",100
Candidat_13138780,"[10, 10, 10, 10, 40, 20]",100
Candidat_13137970,"[10, 10, 10, 10, 40, 20]",100
Candidat_13137940,"[10, 10, 10, 10, 40, 20]",100
Candidat_13137130,"[10, 10, 10, 10, 40, 20]",100
Candidat_13137100,"[10, 10, 10, 10, 40, 20]",100
Candidat_13136290,"[10, 10, 10, 10, 40, 20]",100
Candidat_13136260,"[10, 10, 10, 10, 40, 20]",100
Candidat_13135450,"[10, 10, 10, 10, 40, 20]",100
Candidat_13135420,"[10, 10, 10, 10, 40, 20]",100
Candidat_13134610,"[10, 10, 10, 10, 40, 20]",100
Candidat_13134580,"[10, 10, 10, 10, 40, 20]",100
Candidat_13133770,"[10, 10, 10, 10, 40, 20]",100
Candidat_13133740,"[10, 10, 10, 10, 40, 20]",100
Candidat_13132900,"[10, 10, 10, 10, 40, 20]",100
Candidat_13126210,"[10, 10, 10, 10, 40, 20]",100
Candidat_13132090,"[10, 10, 10, 10, 40, 20]",100
Candidat_13132060,"[10, 10, 10, 10, 40, 20]",100
Candidat_13131250,"[10, 10, 10, 10, 40, 20]",100
Candidat_13131220,"[10, 10, 10, 10, 40, 20]",100
Candidat_13130410,"[10, 10, 10, 10, 40, 20]",100
Candidat_13130380,"[10, 10, 10, 10, 40, 20]",100
Candidat_13129570,"[10, 10, 10, 10, 40, 20]",100
Candidat_13129540,"[10, 10, 10, 10, 40, 20]",100
Candidat_13128730,"[10, 10, 10, 10, 40, 20]",100
Candidat_13128700,"[10, 10, 10, 10, 40, 20]",100
Candidat_13127890,"[10, 10, 10, 10, 40, 20]",100
Candidat_13127860,"[10, 10, 10, 10, 40, 20]",100
Candidat_13127050,"[10, 10, 10, 10, 40, 20]",100
Candidat_13127020,"[10, 10, 10, 10, 40, 20]",100
